name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies
6月23日 17:00開演 フェスティバルホール 石川さゆりコンサート2019 1枚,2019-06-23,2019-06-14,9,0,1,7500,1,7500.0,1,0
氷川きよし20周年コンサート6/14(金)新潟テルサ16時公演前段4~6列内良席チケット1枚,2019-06-14,2019-06-14,0,0,1,38000,1,38000.0,1,0
☆盛岡☆氷川きよしコンサートツアー2019~20周年大感謝祭!!~7月20日(土)18:00~ペアチケット,2019-07-20,2019-06-14,36,0,1,15000,1,15000.0,1,0
川野夏美コンサート浅草公会堂9月8日(日)チケットS席一枚,2019-09-08,2019-06-14,86,0,1,3500,1,3500.0,1,0
7/5 「共済推進大会&神野美伽コンサート」優待券 @京都,2019-07-05,2019-06-14,21,0,1,2000,1,2000.0,1,0
[NO2] 6月23日 17:00開演 フェスティバルホール 石川さゆりコンサート2019 1枚,2019-06-23,2019-06-14,9,0,1,7500,1,7500.0,1,0
会場手渡し●氷川きよしコンサート6/14金・新潟テルサ16時公演前段4~6列内席良席チケット1枚,2019-06-14,2019-06-14,0,0,1,45000,1,45000.0,1,0
森昌子 還暦コンサートチケット 2枚(東金文化会館)【送料無料】,2019-06-14,2019-06-14,0,0,1,16000,2,8000.0,1,0
北島三郎コンサート2019歌と共に・・・ ペア入場招待券 令和1年6月18日(火) 夜の部 18時開演 神奈川県民ホール(横浜市中区山下町),2019-06-18,2019-06-14,4,0,1,2800,1,2800.0,1,0
氷川きよしコンサート,2019-06-16,2019-06-14,2,0,1,14000,1,14000.0,1,0
半額! 佐賀文化会館 山内惠介 コンサート 6月14日 1枚,2019-06-14,2019-06-14,0,0,1,3000,1,3000.0,1,0
三山ひろし コンサートチケット 仙台,2019-06-14,2019-06-14,0,0,1,12000,1,12000.0,1,0
♪舟木一夫 コンサート 2019フェスティバルホール7月22日月14時~または夜18時~♪新品,2019-07-22,2019-06-14,38,0,1,300,1,300.0,1,0
★★五木ひろし芸能生活55周年記念コンサート大阪公演6/21★★,2019-06-21,2019-06-14,7,0,1,4900,1,4900.0,1,0
山内恵介さんの山形公演のチケットです。,2019-06-17,2019-06-14,3,0,1,5400,1,5400.0,1,0
"山内恵介全国横断コンサートツアーjapan季節に抱かれて歌巡り、2019,8,8(木曜日)オリンパスホール八王子14時開演S席3階2列目15番16番",2019-06-15,2019-06-14,1,0,1,20000,1,20000.0,1,0
【非売品】福田こうへい6/6石川さゆり6/24コンサート予約券ロームシアター京都,2019-06-06,2019-06-14,-8,0,1,300,1,300.0,1,0
竹島宏 ~June Dream~ 京都劇場 6/23 15:45 連番ペアチケット,2019-06-23,2019-06-14,9,0,1,12000,1,12000.0,1,0
♪五木ひろし コンサート 2019梅田芸術劇場メインホール6月21日金14時~または夜18時~♪新品,2019-06-21,2019-06-14,7,0,1,300,1,300.0,1,0
♪♪福田こうへい♪♪コンサート2019~一所懸命~ロームシアター京都6/6,2019-06-06,2019-06-14,-8,0,1,500,1,500.0,1,0
五木ひろしコンサート大阪予約券3000円から,2019-06-14,2019-06-14,0,0,1,600,1,600.0,1,0
中澤卓也コンサート故郷から全国へ・追加公演・感謝を込めて特別バージョン宣伝用チラシ50枚セット,2019-06-20,2019-06-14,6,0,1,3000,50,60.0,1,0
