name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies
舞台 マラソン,2019-06-11,2019-06-09,2,1,0,5000,1,5000.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,1,6000,1,6000.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,1,7500,1,7500.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,1,8000,2,4000.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,1,9000,1,9000.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,0,9500,2,4750.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,1,10000,1,10000.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,1,18000,1,18000.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,0,7000,1,7000.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,0,10000,1,10000.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,0,10000,1,10000.0,0,0
舞台 マラソン,2019-06-11,2019-06-09,2,1,1,15000,1,15000.0,0,0
舞台 マラソン,2019-06-12,2019-06-09,3,1,1,13000,1,13000.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,1,6000,1,6000.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,0,6000,2,3000.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,1,7000,2,3500.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,1,8000,1,8000.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,1,15000,1,15000.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,1,15000,1,15000.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,1,18000,2,9000.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,1,9000,1,9000.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,1,9000,2,4500.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,1,9000,1,9000.0,0,0
舞台 マラソン,2019-06-13,2019-06-09,4,1,1,25000,1,25000.0,0,0
舞台 マラソン,2019-06-14,2019-06-09,5,1,1,14800,1,14800.0,0,0
舞台 マラソン,2019-06-14,2019-06-09,5,1,1,15000,1,15000.0,0,0
舞台 マラソン,2019-06-14,2019-06-09,5,1,1,15500,1,15500.0,0,0
舞台 マラソン,2019-06-14,2019-06-09,5,1,1,25000,1,25000.0,0,0
舞台 マラソン,2019-06-14,2019-06-09,5,1,1,30000,1,30000.0,0,0
舞台 マラソン,2019-06-14,2019-06-09,5,1,1,35000,1,35000.0,0,0
舞台 マラソン,2019-06-15,2019-06-09,6,1,1,9500,1,9500.0,0,0
舞台 マラソン,2019-06-15,2019-06-09,6,1,1,13000,1,13000.0,0,0
舞台 マラソン,2019-06-15,2019-06-09,6,1,1,19000,1,19000.0,0,0
舞台 マラソン,2019-06-15,2019-06-09,6,1,1,100000,1,100000.0,0,0
舞台 マラソン,2019-06-15,2019-06-09,6,1,1,10500,1,10500.0,0,0
