,after,after_and_js_jannies,age,artistname,available,collected_at,date,is_free_market,is_jannies,left_days,name,price_per_deal,price_per_unit,unit
224,0,0,,演歌,1,2019-05-18,2019-05-23,0,0,5,,3000,60.0,50
225,0,0,,演歌,1,2019-05-19,2019-05-23,0,0,4,,12000,6000.0,2
226,0,0,,演歌,1,2019-05-19,2019-05-20,0,0,1,,16000,16000.0,1
227,0,0,,演歌,1,2019-05-19,2019-06-22,0,0,34,,5000,5000.0,1
228,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,16000,16000.0,1
229,0,0,,演歌,1,2019-05-19,2019-05-24,0,0,5,,3300,3300.0,1
230,0,0,,演歌,1,2019-05-19,2019-06-08,0,0,20,,6000,3000.0,2
231,0,0,,演歌,1,2019-05-19,2019-06-05,0,0,17,,13000,13000.0,1
232,0,0,,演歌,1,2019-05-19,2019-05-24,0,0,5,,16000,16000.0,1
233,0,0,,演歌,1,2019-05-19,2019-05-27,0,0,8,,12000,12000.0,1
234,0,0,,演歌,1,2019-05-19,2019-05-26,0,0,7,,16000,16000.0,1
235,0,0,,演歌,1,2019-05-19,2019-05-26,0,0,7,,30000,30000.0,1
236,0,0,,演歌,1,2019-05-19,2019-05-27,0,0,8,,12000,12000.0,1
237,0,0,,演歌,1,2019-05-19,2019-05-26,0,0,7,,15000,15000.0,1
238,0,0,,演歌,1,2019-05-19,2019-05-25,0,0,6,,16000,16000.0,1
239,0,0,,演歌,1,2019-05-19,2019-06-14,0,0,26,,1400,1400.0,1
240,0,0,,演歌,1,2019-05-19,2019-05-28,0,0,9,,1400,1400.0,1
241,0,0,,演歌,1,2019-05-19,2019-05-26,0,0,7,,15000,15000.0,1
242,0,0,,演歌,1,2019-05-19,2019-05-26,0,0,7,,17000,17000.0,1
243,0,0,,演歌,1,2019-05-19,2019-06-06,0,0,18,,300,300.0,1
244,0,0,,演歌,1,2019-05-19,2019-05-25,0,0,6,,10000,10000.0,1
245,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,22000,22000.0,1
246,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,8000,8000.0,1
247,0,0,,演歌,1,2019-05-19,2019-07-13,0,0,55,,19000,19000.0,1
248,0,0,,演歌,1,2019-05-19,2019-05-25,0,0,6,,100,100.0,1
249,0,0,,演歌,1,2019-05-19,2019-05-23,0,0,4,,16000,8000.0,2
250,0,0,,演歌,1,2019-05-19,2019-05-21,0,0,2,,3000,3000.0,1
251,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,110,110.0,1
252,0,0,,演歌,1,2019-05-19,2019-05-25,0,0,6,,2000,500.0,4
253,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,3000,1500.0,2
254,0,0,,演歌,1,2019-05-19,2019-06-03,0,0,15,,3900,3900.0,1
255,0,0,,演歌,1,2019-05-19,2019-06-13,0,0,25,,100,100.0,1
256,0,0,,演歌,1,2019-05-19,2019-05-25,0,0,6,,500,500.0,1
257,0,0,,演歌,1,2019-05-19,2019-05-28,0,0,9,,9000,4500.0,2
258,0,0,,演歌,1,2019-05-19,2019-07-10,0,0,52,,13648,6824.0,2
259,0,0,,演歌,1,2019-05-19,2019-05-24,0,0,5,,3000,3000.0,1
260,0,0,,演歌,1,2019-05-19,2019-06-21,0,0,33,,300,300.0,1
261,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,1000,1000.0,1
262,0,0,,演歌,1,2019-05-19,2019-05-25,0,0,6,,5400,5400.0,1
263,0,0,,演歌,1,2019-05-19,2019-06-03,0,0,15,,618,618.0,1
264,0,0,,演歌,1,2019-05-19,2019-05-23,0,0,4,,3000,60.0,50
265,0,0,,演歌,1,2019-05-20,2019-05-25,0,0,5,,1620,1620.0,1
266,0,0,,演歌,1,2019-05-20,2019-05-20,0,0,0,,16000,16000.0,1
267,0,0,,演歌,1,2019-05-20,2019-06-22,0,0,33,,3500,3500.0,1
268,0,0,,演歌,1,2019-05-20,2019-05-26,0,0,6,,17000,17000.0,1
269,0,0,,演歌,1,2019-05-20,2019-05-27,0,0,7,,12000,12000.0,1
270,0,0,,演歌,1,2019-05-20,2019-05-23,0,0,3,,10000,5000.0,2
271,0,0,,演歌,1,2019-05-20,2019-05-27,0,0,7,,12000,12000.0,1
272,0,0,,演歌,1,2019-05-20,2019-05-23,0,0,3,,16000,8000.0,2
273,0,0,,演歌,1,2019-05-20,2019-05-26,0,0,6,,15000,15000.0,1
274,0,0,,演歌,1,2019-05-20,2019-05-25,0,0,5,,1310,1310.0,1
275,0,0,,演歌,1,2019-05-20,2019-05-28,0,0,8,,1500,1500.0,1
276,0,0,,演歌,1,2019-05-20,2019-06-05,0,0,16,,13000,13000.0,1
277,0,0,,演歌,1,2019-05-20,2019-05-25,0,0,5,,16000,16000.0,1
278,0,0,,演歌,1,2019-05-20,2019-05-21,0,0,1,,3000,3000.0,1
279,0,0,,演歌,1,2019-05-20,2019-07-13,0,0,54,,19000,19000.0,1
280,0,0,,演歌,1,2019-05-20,2019-05-24,0,0,4,,3000,3000.0,1
281,0,0,,演歌,1,2019-05-20,2019-07-19,0,0,60,,9000,9000.0,1
282,0,0,,演歌,1,2019-05-20,2019-06-03,0,0,14,,4000,4000.0,1
283,0,0,,演歌,1,2019-05-20,2019-06-21,0,0,32,,300,300.0,1
284,0,0,,演歌,1,2019-05-20,2019-06-06,0,0,17,,300,300.0,1
285,0,0,,演歌,1,2019-05-20,2019-05-25,0,0,5,,2000,500.0,4
286,0,0,,演歌,1,2019-05-20,2019-05-25,0,0,5,,500,500.0,1
287,0,0,,演歌,1,2019-05-20,2019-05-20,0,0,0,,1000,1000.0,1
288,0,0,,演歌,1,2019-05-20,2019-05-25,0,0,5,,5400,5400.0,1
289,0,0,,演歌,1,2019-05-20,2019-06-23,0,0,34,,12000,12000.0,1
290,0,0,,演歌,1,2019-05-20,2019-05-23,0,0,3,,3000,60.0,50
291,0,0,,演歌,1,2019-05-20,2019-06-03,0,0,14,,618,618.0,1
292,0,0,,演歌,1,2019-05-21,2019-07-13,0,0,53,,19000,19000.0,1
293,0,0,,演歌,1,2019-05-21,2019-05-21,0,0,0,,15000,15000.0,1
294,0,0,,演歌,1,2019-05-21,2019-06-14,0,0,24,,2000,2000.0,1
295,0,0,,演歌,1,2019-05-21,2019-05-27,0,0,6,,12000,6000.0,2
296,0,0,,演歌,1,2019-05-21,2019-05-26,0,0,5,,8000,8000.0,1
297,0,0,,演歌,1,2019-05-21,2019-09-30,0,0,132,,200,100.0,2
298,0,0,,演歌,1,2019-05-21,2019-05-30,0,0,9,,1800,1800.0,1
299,0,0,,演歌,1,2019-05-21,2019-05-25,0,0,4,,2320,2320.0,1
300,0,0,,演歌,1,2019-05-21,2019-05-27,0,0,6,,15000,15000.0,1
301,0,0,,演歌,1,2019-05-21,2019-06-09,0,0,19,,2000,2000.0,1
302,0,0,,演歌,1,2019-05-21,2019-05-28,0,0,7,,1500,1500.0,1
303,0,0,,演歌,1,2019-05-21,2019-05-27,0,0,6,,12000,12000.0,1
304,0,0,,演歌,1,2019-05-21,2019-05-27,0,0,6,,12000,12000.0,1
305,0,0,,演歌,1,2019-05-21,2019-06-05,0,0,15,,13000,13000.0,1
306,0,0,,演歌,1,2019-05-21,2019-05-26,0,0,5,,15000,15000.0,1
307,0,0,,演歌,1,2019-05-21,2019-05-21,0,0,0,,3000,3000.0,1
308,0,0,,演歌,1,2019-05-21,2019-05-25,0,0,4,,16000,16000.0,1
309,0,0,,演歌,1,2019-05-21,2019-05-27,0,0,6,,200,200.0,1
310,0,0,,演歌,1,2019-05-21,2019-05-24,0,0,3,,3000,3000.0,1
311,0,0,,演歌,1,2019-05-21,2019-06-06,0,0,16,,300,300.0,1
312,0,0,,演歌,1,2019-05-21,2019-05-25,0,0,4,,500,500.0,1
313,0,0,,演歌,1,2019-05-21,2019-06-03,0,0,13,,4000,4000.0,1
314,0,0,,演歌,1,2019-05-21,2019-07-19,0,0,59,,9000,9000.0,1
315,0,0,,演歌,1,2019-05-21,2019-06-21,0,0,31,,300,300.0,1
316,0,0,,演歌,1,2019-05-21,2019-05-25,0,0,4,,5400,5400.0,1
317,0,0,,演歌,1,2019-05-21,2019-06-03,0,0,13,,300,300.0,1
318,0,0,,演歌,1,2019-05-21,2019-06-23,0,0,33,,12000,12000.0,1
319,0,0,,演歌,1,2019-05-21,2019-05-23,0,0,2,,3000,60.0,50
320,0,0,,演歌,1,2019-05-22,2019-07-13,0,0,52,,19000,19000.0,1
321,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,8000,8000.0,1
322,0,0,,演歌,1,2019-05-22,2019-06-09,0,0,18,,3800,1900.0,2
323,0,0,,演歌,1,2019-05-22,2019-06-09,0,0,18,,2800,1400.0,2
324,0,0,,演歌,1,2019-05-22,2019-05-26,0,0,4,,21000,21000.0,1
325,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,15000,15000.0,1
326,0,0,,演歌,1,2019-05-22,2019-06-14,0,0,23,,2000,2000.0,1
327,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,12000,6000.0,2
328,0,0,,演歌,1,2019-05-22,2019-06-09,0,0,18,,2000,2000.0,1
329,0,0,,演歌,1,2019-05-22,2019-05-22,0,0,0,,15000,15000.0,1
330,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,12000,12000.0,1
331,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,12000,12000.0,1
332,0,0,,演歌,1,2019-05-22,2019-05-26,0,0,4,,15000,15000.0,1
333,0,0,,演歌,1,2019-05-22,2019-05-25,0,0,3,,16000,16000.0,1
334,0,0,,演歌,1,2019-05-22,2019-06-05,0,0,14,,13000,13000.0,1
335,0,0,,演歌,1,2019-05-22,2019-09-30,0,0,131,,200,100.0,2
336,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,200,200.0,1
337,0,0,,演歌,1,2019-05-22,2019-06-03,0,0,12,,4000,4000.0,1
338,0,0,,演歌,1,2019-05-22,2019-07-19,0,0,58,,9000,9000.0,1
339,0,0,,演歌,1,2019-05-22,2019-06-06,0,0,15,,300,300.0,1
340,0,0,,演歌,1,2019-05-22,2019-05-25,0,0,3,,500,500.0,1
341,0,0,,演歌,1,2019-05-22,2019-06-21,0,0,30,,300,300.0,1
342,0,0,,演歌,1,2019-05-22,2019-05-26,0,0,4,,5400,5400.0,1
343,0,0,,演歌,1,2019-05-22,2019-06-03,0,0,12,,300,300.0,1
344,0,0,,演歌,1,2019-05-22,2019-06-23,0,0,32,,12000,12000.0,1
345,0,0,,演歌,1,2019-05-22,2019-05-23,0,0,1,,3000,60.0,50
346,0,0,,演歌,1,2019-05-23,2019-07-13,0,0,51,,19000,19000.0,1
347,0,0,,演歌,1,2019-05-23,2019-06-09,0,0,17,,4000,2000.0,2
348,0,0,,演歌,1,2019-05-23,2019-05-23,0,0,0,,15000,15000.0,1
349,0,0,,演歌,1,2019-05-23,2019-06-09,0,0,17,,2800,1400.0,2
350,0,0,,演歌,1,2019-05-23,2019-06-09,0,0,17,,3800,1900.0,2
351,0,0,,演歌,1,2019-05-23,2019-05-25,0,0,2,,20000,20000.0,1
352,0,0,,演歌,1,2019-05-23,2019-06-08,0,0,16,,20000,20000.0,1
353,0,0,,演歌,1,2019-05-23,2019-06-14,0,0,22,,2700,2700.0,1
354,0,0,,演歌,1,2019-05-23,2019-06-01,0,0,9,,1000,1000.0,1
355,0,0,,演歌,1,2019-05-23,2019-06-09,0,0,17,,2000,2000.0,1
356,0,0,,演歌,1,2019-05-23,2019-05-26,0,0,3,,21000,21000.0,1
357,0,0,,演歌,1,2019-05-23,2019-05-27,0,0,4,,15000,15000.0,1
358,0,0,,演歌,1,2019-05-23,2019-05-25,0,0,2,,2500,2500.0,1
359,0,0,,演歌,1,2019-05-23,2019-06-18,0,0,26,,218,218.0,1
360,0,0,,演歌,1,2019-05-23,2019-09-30,0,0,130,,210,105.0,2
361,0,0,,演歌,1,2019-05-23,2019-07-19,0,0,57,,9000,9000.0,1
362,0,0,,演歌,1,2019-05-23,2019-06-21,0,0,29,,300,300.0,1
363,0,0,,演歌,1,2019-05-23,2019-05-27,0,0,4,,200,200.0,1
364,0,0,,演歌,1,2019-05-23,2019-06-06,0,0,14,,300,300.0,1
365,0,0,,演歌,1,2019-05-23,2019-05-25,0,0,2,,500,500.0,1
366,0,0,,演歌,1,2019-05-23,2019-05-26,0,0,3,,5400,5400.0,1
367,0,0,,演歌,1,2019-05-23,2019-06-23,0,0,31,,12000,12000.0,1
368,0,0,,演歌,1,2019-05-23,2019-06-03,0,0,11,,300,300.0,1
369,0,0,,演歌,1,2019-05-23,2019-05-23,0,0,0,,3000,60.0,50
370,0,0,,演歌,1,2019-05-24,2019-07-13,0,0,50,,19000,19000.0,1
371,0,0,,演歌,1,2019-05-24,2019-06-09,0,0,16,,9000,4500.0,2
372,0,0,,演歌,1,2019-05-24,2019-06-01,0,0,8,,3000,3000.0,1
373,0,0,,演歌,1,2019-05-24,2019-06-24,0,0,31,,11000,5500.0,2
374,0,0,,演歌,1,2019-05-24,2019-06-05,0,0,12,,8000,8000.0,1
375,0,0,,演歌,1,2019-05-24,2019-05-26,0,0,2,,24000,12000.0,2
376,0,0,,演歌,1,2019-05-24,2019-06-09,0,0,16,,2000,2000.0,1
377,0,0,,演歌,1,2019-05-24,2019-06-14,0,0,21,,2800,2800.0,1
378,0,0,,演歌,1,2019-05-24,2019-06-08,0,0,15,,20000,20000.0,1
379,0,0,,演歌,1,2019-05-24,2019-05-26,0,0,2,,21000,21000.0,1
380,0,0,,演歌,1,2019-05-24,2019-05-29,0,0,5,,5000,5000.0,1
381,0,0,,演歌,1,2019-05-24,2019-05-24,0,0,0,,2500,2500.0,1
382,0,0,,演歌,1,2019-05-24,2019-06-06,0,0,13,,300,300.0,1
383,0,0,,演歌,1,2019-05-24,2019-06-01,0,0,8,,1000,1000.0,1
384,0,0,,演歌,1,2019-05-24,2019-07-19,0,0,56,,9000,9000.0,1
385,0,0,,演歌,1,2019-05-24,2019-06-09,0,0,16,,16000,8000.0,2
386,0,0,,演歌,1,2019-05-24,2019-06-06,0,0,13,,300,300.0,1
387,0,0,,演歌,1,2019-05-24,2019-05-24,0,0,0,,500,500.0,1
388,0,0,,演歌,1,2019-05-24,2019-09-30,0,0,129,,310,155.0,2
389,0,0,,演歌,1,2019-05-24,2019-06-21,0,0,28,,300,300.0,1
390,0,0,,演歌,1,2019-05-24,2019-06-18,0,0,25,,218,218.0,1
391,0,0,,演歌,1,2019-05-24,2019-05-25,0,0,1,,5400,5400.0,1
392,0,0,,演歌,1,2019-05-24,2019-06-23,0,0,30,,12000,12000.0,1
393,0,0,,演歌,1,2019-05-24,2019-05-29,0,0,5,,3000,60.0,50
394,0,0,,演歌,1,2019-05-24,2019-06-03,0,0,10,,300,300.0,1
395,0,0,,演歌,1,2019-05-25,2019-07-13,0,0,49,,19000,19000.0,1
396,0,0,,演歌,1,2019-05-25,2019-06-09,0,0,15,,9000,4500.0,2
397,0,0,,演歌,1,2019-05-25,2019-06-05,0,0,11,,8000,8000.0,1
398,0,0,,演歌,1,2019-05-25,2019-06-24,0,0,30,,11000,5500.0,2
399,0,0,,演歌,1,2019-05-25,2019-05-26,0,0,1,,24000,12000.0,2
400,0,0,,演歌,1,2019-05-25,2019-06-09,0,0,15,,2000,2000.0,1
401,0,0,,演歌,1,2019-05-25,2019-06-01,0,0,7,,1000,1000.0,1
402,0,0,,演歌,1,2019-05-25,2019-05-26,0,0,1,,21000,21000.0,1
403,0,0,,演歌,1,2019-05-25,2019-06-14,0,0,20,,2800,2800.0,1
404,0,0,,演歌,1,2019-05-25,2019-05-25,0,0,0,,2500,2500.0,1
405,0,0,,演歌,1,2019-05-25,2019-06-08,0,0,14,,20000,20000.0,1
406,0,0,,演歌,1,2019-05-25,2019-05-29,0,0,4,,5000,5000.0,1
407,0,0,,演歌,1,2019-05-25,2019-09-08,0,0,106,,16000,4000.0,4
408,0,0,,演歌,1,2019-05-25,2019-07-19,0,0,55,,9000,9000.0,1
409,0,0,,演歌,1,2019-05-25,2019-09-30,0,0,128,,310,155.0,2
410,0,0,,演歌,1,2019-05-25,2019-06-06,0,0,12,,300,300.0,1
411,0,0,,演歌,1,2019-05-25,2019-06-06,0,0,12,,300,300.0,1
412,0,0,,演歌,1,2019-05-25,2019-06-09,0,0,15,,16000,8000.0,2
413,0,0,,演歌,1,2019-05-25,2019-05-25,0,0,0,,500,500.0,1
414,0,0,,演歌,1,2019-05-25,2019-06-21,0,0,27,,300,300.0,1
415,0,0,,演歌,1,2019-05-25,2019-06-18,0,0,24,,218,218.0,1
416,0,0,,演歌,1,2019-05-25,2019-05-25,0,0,0,,5400,5400.0,1
417,0,0,,演歌,1,2019-05-25,2019-06-23,0,0,29,,12000,12000.0,1
418,0,0,,演歌,1,2019-05-25,2019-06-03,0,0,9,,300,300.0,1
419,0,0,,演歌,1,2019-05-25,2019-05-30,0,0,5,,3000,60.0,50
420,0,0,,演歌,1,2019-05-26,2019-06-09,0,0,14,,9000,4500.0,2
421,0,0,,演歌,1,2019-05-26,2019-06-09,0,0,14,,2000,2000.0,1
422,0,0,,演歌,1,2019-05-26,2019-06-14,0,0,19,,12000,6000.0,2
423,0,0,,演歌,1,2019-05-26,2019-06-05,0,0,10,,8000,8000.0,1
424,0,0,,演歌,1,2019-05-26,2019-06-14,0,0,19,,2800,2800.0,1
425,0,0,,演歌,1,2019-05-26,2019-06-18,0,0,23,,8000,8000.0,1
426,0,0,,演歌,1,2019-05-26,2019-06-24,0,0,29,,11000,5500.0,2
427,0,0,,演歌,1,2019-05-26,2019-05-26,0,0,0,,21000,21000.0,1
428,0,0,,演歌,1,2019-05-26,2019-06-01,0,0,6,,1000,1000.0,1
429,0,0,,演歌,1,2019-05-26,2019-06-08,0,0,13,,20000,20000.0,1
430,0,0,,演歌,1,2019-05-26,2019-07-19,0,0,54,,9000,9000.0,1
431,0,0,,演歌,1,2019-05-26,2019-06-18,0,0,23,,218,218.0,1
432,0,0,,演歌,1,2019-05-26,2019-06-06,0,0,11,,500,500.0,1
433,0,0,,演歌,1,2019-05-26,2019-09-08,0,0,105,,16000,4000.0,4
434,0,0,,演歌,1,2019-05-26,2019-06-09,0,0,14,,16000,8000.0,2
435,0,0,,演歌,1,2019-05-26,2019-09-30,0,0,127,,310,155.0,2
436,0,0,,演歌,1,2019-05-26,2019-06-06,0,0,11,,300,300.0,1
437,0,0,,演歌,1,2019-05-26,2019-06-01,0,0,6,,100,100.0,1
438,0,0,,演歌,1,2019-05-26,2019-06-21,0,0,26,,300,300.0,1
439,0,0,,演歌,1,2019-05-26,2019-06-23,0,0,28,,12000,12000.0,1
440,0,0,,演歌,1,2019-05-26,2019-05-30,0,0,4,,3000,60.0,50
441,0,0,,演歌,1,2019-05-26,2019-06-03,0,0,8,,300,300.0,1
442,0,0,,演歌,1,2019-05-27,2019-06-09,0,0,13,,9000,4500.0,2
443,0,0,,演歌,1,2019-05-27,2019-06-09,0,0,13,,2100,2100.0,1
444,0,0,,演歌,1,2019-05-27,2019-06-01,0,0,5,,1100,1100.0,1
445,0,0,,演歌,1,2019-05-27,2019-06-26,0,0,30,,18000,6000.0,3
446,0,0,,演歌,1,2019-05-27,2019-06-24,0,0,28,,11000,5500.0,2
447,0,0,,演歌,1,2019-05-27,2019-06-14,0,0,18,,12000,6000.0,2
448,0,0,,演歌,1,2019-05-27,2019-06-05,0,0,9,,8000,8000.0,1
449,0,0,,演歌,1,2019-05-27,2019-06-18,0,0,22,,8000,8000.0,1
450,0,0,,演歌,1,2019-05-27,2019-06-08,0,0,12,,20000,20000.0,1
451,0,0,,演歌,1,2019-05-27,2019-06-06,0,0,10,,500,500.0,1
452,0,0,,演歌,1,2019-05-27,2019-06-01,0,0,5,,100,100.0,1
453,0,0,,演歌,1,2019-05-27,2019-06-06,0,0,10,,300,300.0,1
454,0,0,,演歌,1,2019-05-27,2019-09-30,0,0,126,,310,155.0,2
455,0,0,,演歌,1,2019-05-27,2019-06-21,0,0,25,,300,300.0,1
456,0,0,,演歌,1,2019-05-27,2019-09-08,0,0,104,,16000,4000.0,4
457,0,0,,演歌,1,2019-05-27,2019-06-02,0,0,6,,5400,5400.0,1
458,0,0,,演歌,1,2019-05-27,2019-06-23,0,0,27,,12000,12000.0,1
459,0,0,,演歌,1,2019-05-27,2019-05-30,0,0,3,,3000,60.0,50
460,0,0,,演歌,1,2019-05-27,2019-06-03,0,0,7,,300,300.0,1
461,0,0,,演歌,1,2019-05-28,2019-06-09,0,0,12,,9000,4500.0,2
462,0,0,,演歌,1,2019-05-28,2019-06-04,0,0,7,,6500,6500.0,1
463,0,0,,演歌,1,2019-05-28,2019-06-04,0,0,7,,4500,4500.0,1
464,0,0,,演歌,1,2019-05-28,2019-06-09,0,0,12,,2100,2100.0,1
465,0,0,,演歌,1,2019-05-28,2019-06-11,0,0,14,,200,200.0,1
466,0,0,,演歌,1,2019-05-28,2019-06-05,0,0,8,,8000,8000.0,1
467,0,0,,演歌,1,2019-05-28,2019-06-18,0,0,21,,5000,5000.0,1
468,0,0,,演歌,1,2019-05-28,2019-06-24,0,0,27,,11000,5500.0,2
469,0,0,,演歌,1,2019-05-28,2019-06-14,0,0,17,,12000,6000.0,2
470,0,0,,演歌,1,2019-05-28,2019-06-18,0,0,21,,8000,8000.0,1
471,0,0,,演歌,1,2019-05-28,2019-06-08,0,0,11,,20000,20000.0,1
472,0,0,,演歌,1,2019-05-28,2019-06-26,0,0,29,,18000,6000.0,3
473,0,0,,演歌,1,2019-05-28,2019-06-21,0,0,24,,5000,5000.0,1
474,0,0,,演歌,1,2019-05-28,2019-06-06,0,0,9,,500,500.0,1
475,0,0,,演歌,1,2019-05-28,2019-06-01,0,0,4,,100,100.0,1
476,0,0,,演歌,1,2019-05-28,2019-09-08,0,0,103,,16000,4000.0,4
477,0,0,,演歌,1,2019-05-28,2019-06-06,0,0,9,,300,300.0,1
478,0,0,,演歌,1,2019-05-28,2019-06-21,0,0,24,,300,300.0,1
479,0,0,,演歌,1,2019-05-28,2019-06-02,0,0,5,,5400,5400.0,1
480,0,0,,演歌,1,2019-05-28,2019-05-30,0,0,2,,3000,60.0,50
481,0,0,,演歌,1,2019-05-28,2019-06-03,0,0,6,,300,300.0,1
482,0,0,,演歌,1,2019-05-29,2019-05-29,0,0,0,,2500,2500.0,1
483,0,0,,演歌,1,2019-05-29,2019-06-09,0,0,11,,9000,4500.0,2
484,0,0,,演歌,1,2019-05-29,2019-06-04,0,0,6,,1800,1800.0,1
485,0,0,,演歌,1,2019-05-29,2019-06-06,0,0,8,,9800,9800.0,1
486,0,0,,演歌,1,2019-05-29,2019-06-02,0,0,4,,1500,1500.0,1
487,0,0,,演歌,1,2019-05-29,2019-06-18,0,0,20,,210,105.0,2
488,0,0,,演歌,1,2019-05-29,2019-06-18,0,0,20,,5000,5000.0,1
489,0,0,,演歌,1,2019-05-29,2019-06-18,0,0,20,,6000,6000.0,1
490,0,0,,演歌,1,2019-05-29,2019-06-14,0,0,16,,58000,58000.0,1
491,0,0,,演歌,1,2019-05-29,2019-06-08,0,0,10,,20000,20000.0,1
492,0,0,,演歌,1,2019-05-29,2019-06-24,0,0,26,,11000,5500.0,2
493,0,0,,演歌,1,2019-05-29,2019-06-26,0,0,28,,18000,6000.0,3
494,0,0,,演歌,1,2019-05-29,2019-06-14,0,0,16,,12000,6000.0,2
495,0,0,,演歌,1,2019-05-29,2019-06-21,0,0,23,,5000,5000.0,1
496,0,0,,演歌,1,2019-05-29,2019-06-13,0,0,15,,100,100.0,1
497,0,0,,演歌,1,2019-05-29,2019-06-01,0,0,3,,100,100.0,1
498,0,0,,演歌,1,2019-05-29,2019-06-06,0,0,8,,500,500.0,1
499,0,0,,演歌,1,2019-05-29,2019-06-06,0,0,8,,300,300.0,1
500,0,0,,演歌,1,2019-05-29,2019-06-21,0,0,23,,300,300.0,1
501,0,0,,演歌,1,2019-05-29,2019-09-08,0,0,102,,16000,4000.0,4
502,0,0,,演歌,1,2019-05-29,2019-06-02,0,0,4,,5400,5400.0,1
503,0,0,,演歌,1,2019-05-29,2019-06-23,0,0,25,,12000,12000.0,1
504,0,0,,演歌,1,2019-05-29,2019-05-30,0,0,1,,3000,60.0,50
505,0,0,,演歌,1,2019-05-29,2019-06-03,0,0,5,,300,300.0,1
506,0,0,,演歌,1,2019-05-30,2019-06-26,0,0,27,,10000,5000.0,2
507,0,0,,演歌,1,2019-05-30,2019-06-18,0,0,19,,5000,5000.0,1
508,0,0,,演歌,1,2019-05-30,2019-06-18,0,0,19,,220,110.0,2
509,0,0,,演歌,1,2019-05-30,2019-06-14,0,0,15,,58000,58000.0,1
510,0,0,,演歌,1,2019-05-30,2019-06-08,0,0,9,,18000,18000.0,1
511,0,0,,演歌,1,2019-05-30,2019-06-18,0,0,19,,6000,6000.0,1
512,0,0,,演歌,1,2019-05-30,2019-06-14,0,0,15,,12000,6000.0,2
513,0,0,,演歌,1,2019-05-30,2019-06-24,0,0,25,,11000,5500.0,2
514,0,0,,演歌,1,2019-05-30,2019-06-06,0,0,7,,500,500.0,1
515,0,0,,演歌,1,2019-05-30,2019-06-26,0,0,27,,18000,6000.0,3
516,0,0,,演歌,1,2019-05-30,2019-06-21,0,0,22,,5000,5000.0,1
517,0,0,,演歌,1,2019-05-30,2019-06-06,0,0,7,,300,300.0,1
518,0,0,,演歌,1,2019-05-30,2019-06-21,0,0,22,,300,300.0,1
519,0,0,,演歌,1,2019-05-30,2019-06-01,0,0,2,,100,100.0,1
520,0,0,,演歌,1,2019-05-30,2019-06-13,0,0,14,,100,100.0,1
521,0,0,,演歌,1,2019-05-30,2019-09-08,0,0,101,,16000,4000.0,4
522,0,0,,演歌,1,2019-05-30,2019-05-30,0,0,0,,3000,60.0,50
523,0,0,,演歌,1,2019-05-30,2019-06-02,0,0,3,,5400,5400.0,1
524,0,0,,演歌,1,2019-05-30,2019-06-23,0,0,24,,12000,12000.0,1
525,0,0,,演歌,1,2019-05-31,2019-06-26,0,0,26,,10000,5000.0,2
526,0,0,,演歌,1,2019-05-31,2019-06-07,0,0,7,,498,498.0,1
527,0,0,,演歌,1,2019-05-31,2019-06-18,0,0,18,,220,110.0,2
528,0,0,,演歌,1,2019-05-31,2019-06-14,0,0,14,,58000,58000.0,1
529,0,0,,演歌,1,2019-05-31,2019-06-06,0,0,6,,7500,7500.0,1
530,0,0,,演歌,1,2019-05-31,2019-06-18,0,0,18,,5000,5000.0,1
531,0,0,,演歌,1,2019-05-31,2019-06-08,0,0,8,,18000,18000.0,1
532,0,0,,演歌,1,2019-05-31,2019-06-24,0,0,24,,11000,5500.0,2
533,0,0,,演歌,1,2019-05-31,2019-06-18,0,0,18,,6000,6000.0,1
534,0,0,,演歌,1,2019-05-31,2019-06-14,0,0,14,,12000,6000.0,2
535,0,0,,演歌,1,2019-05-31,2019-06-26,0,0,26,,18000,6000.0,3
536,0,0,,演歌,1,2019-05-31,2019-06-21,0,0,21,,5000,5000.0,1
537,0,0,,演歌,1,2019-05-31,2019-05-31,0,0,0,,2500,2500.0,1
538,0,0,,演歌,1,2019-05-31,2019-06-06,0,0,6,,500,500.0,1
539,0,0,,演歌,1,2019-05-31,2019-06-01,0,0,1,,100,100.0,1
540,0,0,,演歌,1,2019-05-31,2019-06-06,0,0,6,,300,300.0,1
541,0,0,,演歌,1,2019-05-31,2019-06-21,0,0,21,,300,300.0,1
542,0,0,,演歌,1,2019-05-31,2019-09-08,0,0,100,,16000,4000.0,4
543,0,0,,演歌,1,2019-05-31,2019-06-13,0,0,13,,100,100.0,1
