name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname,age
ミュージカル ドン・ジュアン,2019-08-30,2019-08-03,27,1,1,47000,1,47000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-03,27,1,1,48000,2,24000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-03,27,1,1,55000,2,27500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-03,27,1,1,60000,1,60000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-03,27,1,1,70000,1,70000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-03,27,1,1,70000,1,70000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-03,27,1,1,70000,2,35000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-03,27,1,1,73000,1,73000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-03,27,1,1,80000,2,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-03,27,1,1,100000,2,50000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,0,32000,1,32000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,0,34000,1,34000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,1,35000,1,35000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,0,35000,2,17500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,1,37000,1,37000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,1,44999,1,44999.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,1,44999,2,22499.5,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,1,45000,2,22500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,1,45000,2,22500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-03,28,1,1,50000,2,25000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-03,30,1,1,32000,1,32000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-03,30,1,1,32000,2,16000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-03,30,1,0,32000,2,16000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-03,30,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-03,30,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-03,30,1,1,50000,1,50000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-03,30,1,1,37000,2,18500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-03,30,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-03,30,1,1,40000,2,20000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-03,30,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-03,31,1,1,32000,2,16000.0,1,1,キスマイフットツー,30.5
