name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies
福田こうへいコンサート栃木県真岡市真岡市民会館7月4日木曜日14:00開演いちごチケット連番2枚,2019-07-04,2019-06-24,10,0,1,10000,2,5000.0,1,0
歌謡ショー入場券演歌:石原詢子他 7月4日午前10:30~小田原市民会館,2019-07-04,2019-06-24,10,0,1,100,1,100.0,1,0
良席 島津亜矢コンサート9/28 11:30AM S席1列目,2019-09-28,2019-06-24,96,0,1,6400,1,6400.0,1,0
即決あり!■ 7/13(土) 神戸国際会館 五木ひろし 2019 コンサートチケット ペア券 2名分 ■,2019-07-13,2019-06-24,19,0,1,7000,1,7000.0,1,0
島津亜矢 7/27 13時 浜松 送料こみ,2019-07-27,2019-06-24,33,0,1,1100,1,1100.0,1,0
7/27 浜松 島津亜矢コンサート 送料こみです,2019-07-27,2019-06-24,33,0,1,2100,1,2100.0,1,0
7/5 「共済推進大会&神野美伽コンサート」優待券 @京都,2019-07-05,2019-06-24,11,0,1,2000,1,2000.0,1,0
大阪新歌舞伎座★市川由紀乃特別公演島倉千代子七回忌追善人生いろいろオンステージ特別割引,2019-06-30,2019-06-24,6,0,1,300,1,300.0,1,0
氷川きよしコンサート,2019-06-30,2019-06-24,6,0,1,10000,1,10000.0,1,0
山内恵介さんの山形公演のチケットです。,2019-06-24,2019-06-24,0,0,1,5400,1,5400.0,1,0
"山内恵介全国横断コンサートツアーjapan季節に抱かれて歌巡り、2019,8,8(木曜日)オリンパスホール八王子14時開演S席3階2列目15番16番",2019-06-28,2019-06-24,4,0,1,12000,1,12000.0,1,0
中澤卓也コンサート故郷から全国へ・追加公演・感謝を込めて特別バージョン宣伝用チラシ50枚セット,2019-06-27,2019-06-24,3,0,1,3000,50,60.0,1,0
