name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname,age
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,66000,1,66000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,67000,1,67000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,70000,2,35000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,75000,1,75000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,88000,1,88000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,90000,1,90000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,90000,2,45000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,90000,1,90000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,110000,1,110000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,110000,2,55000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,150000,2,75000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,220000,1,220000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,250000,1,250000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,300000,1,300000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,300000,1,300000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,53000,1,53000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,57000,1,57000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,62000,2,31000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,80000,1,80000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,85000,1,85000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,100000,1,100000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,120000,2,60000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,120000,1,120000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,140000,1,140000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,160000,1,160000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,160000,1,160000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,160000,2,80000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,165000,2,82500.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,175000,1,175000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,175000,1,175000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,190000,1,190000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,190000,2,95000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,240000,1,240000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,1,250000,1,250000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2019-05-21,1,1,0,258000,1,258000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,79000,1,79000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,0,80000,2,40000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,82000,1,82000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,100000,1,100000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,105000,1,105000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,0,150000,1,150000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,160000,1,160000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,200000,1,200000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,210000,1,210000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,210000,1,210000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,215000,1,215000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,220000,2,110000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,235000,1,235000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,2019-05-21,3,1,1,280000,1,280000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,48500,2,24250.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,67000,1,67000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,68000,1,68000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,75000,1,75000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,75000,1,75000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,79000,1,79000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,80000,2,40000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,90000,1,90000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,90000,2,45000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,90000,2,45000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,92000,1,92000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,0,115000,1,115000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,135000,1,135000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,140000,2,70000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,150000,1,150000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,158000,1,158000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,160000,2,80000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,0,180000,1,180000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,190000,2,95000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,230000,1,230000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,250000,2,125000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,300000,1,300000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-21,4,1,1,300000,1,300000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-21,4,1,0,15000,1,15000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-21,4,1,0,30000,3,10000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-21,4,1,0,30000,1,30000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-21,4,1,0,30000,2,15000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-21,4,1,0,30000,2,15000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-21,4,1,0,30000,2,15000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-21,4,1,1,32000,2,16000.0,0,0,ジャニーズJr,22.3
