name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,0,17000,1,17000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,0,18500,1,18500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,20000,1,20000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,23000,1,23000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,23900,1,23900.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,30000,1,30000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,30000,2,15000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,39000,1,39000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,0,46000,2,23000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,0,47000,1,47000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,55000,1,55000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,60000,1,60000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,19500,1,19500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,19500,1,19500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,21000,1,21000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,0,22000,1,22000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,0,33000,1,33000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,39000,2,19500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,0,50000,1,50000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,55000,1,55000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,0,55000,2,27500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,60000,1,60000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-14,2019-06-12,2,1,1,68000,1,68000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,7500,1,7500.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,12000,2,6000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,14500,1,14500.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,15000,1,15000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,1,17500,2,8750.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,1,18000,1,18000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,1,18000,1,18000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,1,18000,2,9000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,1,18000,2,9000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,18000,2,9000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,18000,2,9000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,19000,1,19000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,19000,1,19000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,19000,1,19000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,1,19900,1,19900.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,1,20000,2,10000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,1,20000,2,10000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,20000,2,10000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,1,20000,2,10000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,22000,1,22000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,1,22000,2,11000.0,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,2019-06-12,3,1,0,22000,2,11000.0,0,0
