name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies
★ごごウタ7月5日★ペア,2019-07-05,2019-06-28,7,0,1,1200,1,1200.0,1,0
NHK公開生放送 ごごウタ7/5入場券(1枚につき2名様まで入場可能,2019-07-05,2019-06-28,7,0,1,100,1,100.0,1,0
◇◆NHKごごウタ 7/5 入場整理券 ◆◇,2019-07-05,2019-06-28,7,0,1,4200,1,4200.0,1,0
ごごウタ 7月5日 (金) NHK みんなの広場 石丸幹二 クミコ 城之内早苗 徳永ゆうき 長山洋子 原田悠里 みずき舞 三山ひろし 山川豊,2019-07-05,2019-06-28,7,0,1,4000,1,4000.0,1,0
★島津亜矢スペシャルコンサートご招待券・7/27(土)・アクトシティ浜松(1枚),2019-07-27,2019-06-28,29,0,1,2000,1,2000.0,1,0
♪舟木一夫 コンサート 2019フェスティバルホール7月22日月14時~または夜18時~♪新品,2019-07-22,2019-06-28,24,0,1,300,1,300.0,1,0
☆盛岡☆氷川きよしコンサートツアー20周年大感謝祭!!~7月20日(土)18:00~12列目,2019-07-20,2019-06-28,22,0,1,10000,1,10000.0,1,0
福田こうへいコンサート栃木県真岡市真岡市民会館7月4日木曜日14:00開演いちごチケット連番2枚,2019-07-04,2019-06-28,6,0,1,8000,2,4000.0,1,0
みちのく娘!南会津公演2019年7月14日,2019-07-14,2019-06-28,16,0,1,2000,1,2000.0,1,0
大阪新歌舞伎座★市川由紀乃特別公演島倉千代子七回忌追善人生いろいろオンステージ特別割引,2019-06-30,2019-06-28,2,0,1,300,1,300.0,1,0
"山内恵介全国横断コンサートツアーjapan季節に抱かれて歌巡り、2019,8,8(木曜日)オリンパスホール八王子14時開演S席3階2列目15番16番",2019-06-28,2019-06-28,0,0,1,12000,1,12000.0,1,0
山内恵介さんの山形公演のチケットです。,2019-06-30,2019-06-28,2,0,1,5400,1,5400.0,1,0
中澤卓也コンサート故郷から全国へ・追加公演・感謝を込めて特別バージョン宣伝用チラシ50枚セット,2019-07-04,2019-06-28,6,0,1,3000,50,60.0,1,0
