name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname,age
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,0,20000,1,20000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,0,20000,2,10000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,23000,2,11500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,25000,2,12500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,0,25000,2,12500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,27000,2,13500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,28000,1,28000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,29000,2,14500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,0,30000,2,15000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,30000,2,15000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,30000,2,15000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,31000,1,31000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,0,32000,1,32000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,0,32000,1,32000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,35000,1,35000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,0,35000,2,17500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,0,35000,2,17500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,0,35000,2,17500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,43000,1,43000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,0,47000,1,47000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,48000,1,48000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,48000,2,24000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,55000,2,27500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,60000,1,60000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,70000,2,35000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,70000,1,70000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,70000,1,70000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,70000,2,35000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,73000,1,73000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,80000,2,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,100000,2,50000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-30,2019-08-05,25,1,1,100000,2,50000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,0,20800,1,20800.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,0,23000,1,23000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,0,25000,2,12500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,0,30000,2,15000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,0,34000,1,34000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,0,35000,1,35000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,0,35000,2,17500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,1,38000,1,38000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,1,44999,1,44999.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,1,44999,2,22499.5,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,1,45000,2,22500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,1,45000,2,22500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-08-31,2019-08-05,26,1,1,50000,2,25000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,0,18000,2,9000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,25000,2,12500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,30500,1,30500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,0,32000,1,32000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,0,32000,1,32000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,0,32000,2,16000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,0,32000,2,16000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,38000,2,19000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,50000,1,50000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,19500,2,9750.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,30000,2,15000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,30000,2,15000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,35000,2,17500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,37000,2,18500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,40000,2,20000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,40000,1,40000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-02,2019-08-05,28,1,1,90000,1,90000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,23000,1,23000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,25000,2,12500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,27500,2,13750.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,28000,2,14000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,0,28500,1,28500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,30000,2,15000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,30000,2,15000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,32000,1,32000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,32000,2,16000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,32000,1,32000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,32000,1,32000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,33000,2,16500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,35000,2,17500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,36000,2,18000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,39000,1,39000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,40000,2,20000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-03,2019-08-05,29,1,1,45000,1,45000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,19000,1,19000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,21000,2,10500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,21000,2,10500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,0,27000,1,27000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,27000,2,13500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,32500,2,16250.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,35000,2,17500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,35000,1,35000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,42000,1,42000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,43000,2,21500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,50000,1,50000.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,0,17000,2,8500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,0,19000,2,9500.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,1,19100,1,19100.0,1,1,キスマイフットツー,30.5
ミュージカル ドン・ジュアン,2019-09-04,2019-08-05,30,1,0,20000,2,10000.0,1,1,キスマイフットツー,30.5
