name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies
HAMLET ハムレット,2019-09-08,2019-07-21,49,1,1,70000,2,35000.0,1,1
HAMLET ハムレット,2019-09-08,2019-07-21,49,1,1,97500,2,48750.0,1,1
HAMLET ハムレット,2019-09-08,2019-07-21,49,1,1,100000,2,50000.0,1,1
HAMLET ハムレット,2019-09-08,2019-07-21,49,1,1,130000,1,130000.0,1,1
HAMLET ハムレット,2019-09-08,2019-07-21,49,1,1,150000,1,150000.0,1,1
HAMLET ハムレット,2019-09-09,2019-07-21,50,1,1,40000,1,40000.0,1,1
HAMLET ハムレット,2019-09-10,2019-07-21,51,1,1,37000,1,37000.0,1,1
HAMLET ハムレット,2019-09-10,2019-07-21,51,1,1,38500,1,38500.0,1,1
HAMLET ハムレット,2019-09-10,2019-07-21,51,1,0,40000,1,40000.0,1,1
HAMLET ハムレット,2019-09-13,2019-07-21,54,1,1,45000,1,45000.0,1,1
HAMLET ハムレット,2019-09-13,2019-07-21,54,1,1,50000,2,25000.0,1,1
HAMLET ハムレット,2019-09-13,2019-07-21,54,1,1,68000,2,34000.0,1,1
HAMLET ハムレット,2019-09-13,2019-07-21,54,1,1,69000,1,69000.0,1,1
HAMLET ハムレット,2019-09-14,2019-07-21,55,1,1,32000,1,32000.0,1,1
HAMLET ハムレット,2019-09-14,2019-07-21,55,1,1,35000,1,35000.0,1,1
HAMLET ハムレット,2019-09-14,2019-07-21,55,1,1,100000,1,100000.0,1,1
HAMLET ハムレット,2019-09-16,2019-07-21,57,1,1,38000,1,38000.0,1,1
HAMLET ハムレット,2019-09-16,2019-07-21,57,1,1,33000,1,33000.0,1,1
HAMLET ハムレット,2019-09-17,2019-07-21,58,1,0,30500,1,30500.0,1,1
HAMLET ハムレット,2019-09-17,2019-07-21,58,1,1,100000,2,50000.0,1,1
HAMLET ハムレット,2019-09-18,2019-07-21,59,1,1,50000,2,25000.0,1,1
HAMLET ハムレット,2019-09-20,2019-07-21,61,1,1,42000,1,42000.0,1,1
