name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies
ごごウタ 7月5日 (金) NHK みんなの広場 石丸幹二 クミコ 城之内早苗 徳永ゆうき 長山洋子 原田悠里 みずき舞 三山ひろし 山川豊,2019-07-05,2019-06-29,6,0,1,1000,1,1000.0,1,0
吉木りさのタミウタ7月10日 入場整理券2名まで入場可能NHK,2019-07-10,2019-06-29,11,0,1,1000,1,1000.0,1,0
◇◆NHKごごウタ 7/5 入場整理券 ◆◇,2019-07-05,2019-06-29,6,0,1,3000,1,3000.0,1,0
◎NHKみんなの広場 ふれあいホール 7月10日 吉木りさのタミウタ 入場整理券 女性名義◎,2019-07-10,2019-06-29,11,0,1,1980,1,1980.0,1,0
NHK公開生放送 ごごウタ7/5入場券(1枚につき2名様まで入場可能,2019-07-05,2019-06-29,6,0,1,710,1,710.0,1,0
☆盛岡☆氷川きよしコンサートツアー20周年大感謝祭!!~7月20日(土)18:00~12列目,2019-07-20,2019-06-29,21,0,1,10000,1,10000.0,1,0
★島津亜矢スペシャルコンサートご招待券・7/27(土)・アクトシティ浜松(1枚),2019-07-27,2019-06-29,28,0,1,2000,1,2000.0,1,0
【1~4枚連番】梅沢富美男劇団特別公演 INサザンクス筑後チケット,2019-06-30,2019-06-29,1,0,1,4500,4,1125.0,1,0
良席 島津亜矢コンサート9/28 11:30AM S席1列目,2019-09-28,2019-06-29,91,0,1,6400,1,6400.0,1,0
♪舟木一夫 コンサート 2019フェスティバルホール7月22日月14時~または夜18時~♪新品,2019-07-22,2019-06-29,23,0,1,300,1,300.0,1,0
大阪新歌舞伎座★市川由紀乃特別公演島倉千代子七回忌追善人生いろいろオンステージ特別割引,2019-06-30,2019-06-29,1,0,1,300,1,300.0,1,0
みちのく娘!南会津公演2019年7月14日,2019-07-14,2019-06-29,15,0,1,2000,1,2000.0,1,0
"山内恵介全国横断コンサートツアーjapan季節に抱かれて歌巡り、2019,8,8(木曜日)オリンパスホール八王子14時開演S席3階2列目15番16番",2019-06-29,2019-06-29,0,0,1,6000,1,6000.0,1,0
山内恵介さんの山形公演のチケットです。,2019-06-30,2019-06-29,1,0,1,5400,1,5400.0,1,0
中澤卓也コンサート故郷から全国へ・追加公演・感謝を込めて特別バージョン宣伝用チラシ50枚セット,2019-07-04,2019-06-29,5,0,1,3000,50,60.0,1,0
