name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname
森昌子還暦コンサート6/26(水)堺市教育費文化センター18:002枚,2019-06-26,2019-05-30,27,0,1,10000,2,5000.0,0,0,演歌
北島三郎コンサート2019歌と共に・・・2019年6月18日(火)午後6時開演神奈川県民ホール,2019-06-18,2019-05-30,19,0,1,5000,1,5000.0,0,0,演歌
北島三郎 コンサート2019 歌と共に… 2019年6月18日(火)昼の部 午後2時開演 神奈川県民ホール 入場ご招待券 2枚 条件あり,2019-06-18,2019-05-30,19,0,1,220,2,110.0,0,0,演歌
氷川きよしコンサート20周年大感謝祭6/14金・新潟テルサ16時公演前段席良席チケット1枚,2019-06-14,2019-05-30,15,0,1,58000,1,58000.0,0,0,演歌
松平健 川中美幸 中村玉緒 新歌舞伎座 開場60周年特別企画~6月8日(土)夜の部 16:00公演~,2019-06-08,2019-05-30,9,0,1,18000,1,18000.0,0,0,演歌
北島三郎コンサート2019歌と共に・・・ ペア入場招待券 令和1年6月18日(火) 夜の部 18時開演 神奈川県民ホール(横浜市中区山下町),2019-06-18,2019-05-30,19,0,1,6000,1,6000.0,0,0,演歌
6月14日の八代亜紀さんの「コンサート2019【特別ゲスト】北川大介さん」、夜の部の入場ご招待券2枚です。,2019-06-14,2019-05-30,15,0,1,12000,2,6000.0,0,0,演歌
山内惠介 コンサートツアー2019 6月24日 大宮ソニックシティ 2枚連番,2019-06-24,2019-05-30,25,0,1,11000,2,5500.0,0,0,演歌
♪♪福田こうへい♪♪コンサート2019~一所懸命~ロームシアター京都6/6,2019-06-06,2019-05-30,7,0,1,500,1,500.0,0,0,演歌
森昌子★還暦コンサート★6月26日(水)14:00~★P列×3枚連番★ソフィア堺,2019-06-26,2019-05-30,27,0,1,18000,3,6000.0,0,0,演歌
★★五木ひろし芸能生活55周年記念コンサート大阪公演6/21★★,2019-06-21,2019-05-30,22,0,1,5000,1,5000.0,0,0,演歌
【非売品】福田こうへい6/6石川さゆり6/24コンサート予約券ロームシアター京都,2019-06-06,2019-05-30,7,0,1,300,1,300.0,0,0,演歌
♪五木ひろし コンサート 2019梅田芸術劇場メインホール6月21日金14時~または夜18時~♪新品,2019-06-21,2019-05-30,22,0,1,300,1,300.0,0,0,演歌
天童よしみ・舟木一夫・ 特別優待券,2019-06-01,2019-05-30,2,0,1,100,1,100.0,0,0,演歌
6/13梅沢富美男&研ナオコ特別講演アッ!とおどろく夢芝居ご優待券送料込み,2019-06-13,2019-05-30,14,0,1,100,1,100.0,0,0,演歌
川野夏美コンサート浅草公会堂9月8日(日)チケット4枚,2019-09-08,2019-05-30,101,0,1,16000,4,4000.0,0,0,演歌
中澤卓也コンサート故郷から全国へ・追加公演・感謝を込めて特別バージョン宣伝用チラシ50枚セット,2019-05-30,2019-05-30,0,0,1,3000,50,60.0,0,0,演歌
山内恵介さんの山形公演のチケットです。,2019-06-02,2019-05-30,3,0,1,5400,1,5400.0,0,0,演歌
竹島宏 ~June Dream~ 京都劇場 6/23 15:45 連番ペアチケット,2019-06-23,2019-05-30,24,0,1,12000,1,12000.0,0,0,演歌
