name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname
森昌子 還暦コンサートチケット 8/22茅ケ崎市民文化会館,2019-08-22,2019-07-15,38,0,1,8000,1,8000.0,1,0,演歌
演歌男子。LIVE TOUR2019「五周年ノ宴」「夜の宴」夜の部一般席連番2枚set,2019-07-21,2019-07-15,6,0,1,14000,2,7000.0,1,0,演歌
山内惠介全国縦断コンサートツアー2019松江公演,2019-07-15,2019-07-15,0,0,1,6000,1,6000.0,1,0,演歌
氷川きよしコンサートツアー2019大分iichikoグランシアタ8月5日(月)昼の部2枚,2019-08-05,2019-07-15,21,0,1,15000,2,7500.0,1,0,演歌
奥華子秋田コンサートチケット,2019-07-15,2019-07-15,0,0,1,3000,1,3000.0,1,0,演歌
氷川きよしコンサート,2019-07-15,2019-07-15,0,0,1,8000,1,8000.0,1,0,演歌
福田こうへいコンサートチケット7/15宮城県名取市,2019-07-15,2019-07-15,0,0,1,3000,1,3000.0,1,0,演歌
雨谷麻世 チャリティコンサート 7/26,2019-07-26,2019-07-15,11,0,1,8000,1,8000.0,1,0,演歌
♪舟木一夫 コンサート 2019フェスティバルホール7月22日月14時~または夜18時~♪新品,2019-07-22,2019-07-15,7,0,1,300,1,300.0,1,0,演歌
中澤卓也コンサート故郷から全国へ・追加公演・感謝を込めて特別バージョン宣伝用チラシ50枚セット,2019-07-18,2019-07-15,3,0,1,3000,50,60.0,1,0,演歌
