name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname,age
舞台 マラソン,2019-06-12,2019-06-12,0,1,1,8600,1,8600.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-12,2019-06-12,0,1,0,10000,1,10000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-13,2019-06-12,1,1,1,10000,1,10000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-13,2019-06-12,1,1,1,12000,1,12000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-13,2019-06-12,1,1,0,9000,1,9000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-13,2019-06-12,1,1,1,10000,1,10000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-13,2019-06-12,1,1,1,22000,1,22000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-13,2019-06-12,1,1,1,25000,1,25000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-14,2019-06-12,2,1,1,10000,1,10000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-14,2019-06-12,2,1,0,10000,1,10000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-14,2019-06-12,2,1,1,11500,1,11500.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-14,2019-06-12,2,1,1,28000,1,28000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-15,2019-06-12,3,1,1,60000,1,60000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-15,2019-06-12,3,1,1,10500,1,10500.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-15,2019-06-12,3,1,1,14000,1,14000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-15,2019-06-12,3,1,0,14000,2,7000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-15,2019-06-12,3,1,1,38000,1,38000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-16,2019-06-12,4,1,0,11000,1,11000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-16,2019-06-12,4,1,1,18000,1,18000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-16,2019-06-12,4,1,1,18000,1,18000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-16,2019-06-12,4,1,1,19000,1,19000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-16,2019-06-12,4,1,1,20000,1,20000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-16,2019-06-12,4,1,0,23000,1,23000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-16,2019-06-12,4,1,0,23000,1,23000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,1,10000,1,10000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,1,15000,1,15000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,1,15000,1,15000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,1,16000,1,16000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,1,18000,1,18000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,0,20000,1,20000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,1,21000,1,21000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,1,30000,1,30000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,1,50000,1,50000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,1,50000,1,50000.0,0,0,ジャニーズJr,22.3
舞台 マラソン,2019-06-17,2019-06-12,5,1,1,60000,1,60000.0,0,0,ジャニーズJr,22.3
美 少年 少年忍者 パパママ一番 裸の少年 夏祭り!,2019-07-18,2019-06-12,36,1,0,16500,2,8250.0,0,0,ジャニーズJr,22.3
美 少年 少年忍者 パパママ一番 裸の少年 夏祭り!,2019-07-18,2019-06-12,36,1,1,19000,2,9500.0,0,0,ジャニーズJr,22.3
美 少年 少年忍者 パパママ一番 裸の少年 夏祭り!,2019-07-18,2019-06-12,36,1,0,21000,2,10500.0,0,0,ジャニーズJr,22.3
