name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname
定価以下即決6月14日(金)1階28~30列1枚氷川きよし新潟テルサ20周年大感謝祭,2019-06-14,2019-06-12,2,0,1,4000,1,4000.0,0,0,演歌
6/18 NHK うたコン 市川由紀乃 HY AKB48チーム8 丘みどり柏木由紀 笹本玲奈 徳永ゆうき HiHi Jets 水森かおり 宮野真守山内惠介,2019-06-18,2019-06-12,6,0,1,28000,1,28000.0,0,0,演歌
うたコン整理券6月18日(火),2019-06-18,2019-06-12,6,0,1,12500,1,12500.0,0,0,演歌
8/26(月)純烈コンサートチケット良席,2019-08-26,2019-06-12,75,0,1,10000,1,10000.0,0,0,演歌
石川さゆりコンサート20196月23日★2階席ペア連番フェスティバルホール,2019-06-23,2019-06-12,11,0,1,9800,1,9800.0,0,0,演歌
氷川きよし20周年コンサート6/14(金)新潟テルサ16時公演前段4~6列内良席チケット1枚,2019-06-14,2019-06-12,2,0,1,42000,1,42000.0,0,0,演歌
森昌子 還暦コンサートチケット 2枚(東金文化会館)【送料無料】,2019-06-14,2019-06-12,2,0,1,16000,2,8000.0,0,0,演歌
佐賀文化会館 山内惠介 コンサート 6月14日 1枚,2019-06-14,2019-06-12,2,0,1,4500,1,4500.0,0,0,演歌
6月23日 17:00開演 フェスティバルホール 石川さゆりコンサート2019 1枚,2019-06-23,2019-06-12,11,0,1,7500,1,7500.0,0,0,演歌
良席 島津亜矢コンサート9/28 11:30AM S席1列目,2019-09-28,2019-06-12,108,0,1,6500,1,6500.0,0,0,演歌
[NO2] 6月23日 17:00開演 フェスティバルホール 石川さゆりコンサート2019 1枚,2019-06-23,2019-06-12,11,0,1,7500,1,7500.0,0,0,演歌
北島三郎コンサート2019歌と共に・・・2019年6月18日(火)午後6時開演神奈川県民ホール,2019-06-18,2019-06-12,6,0,1,5000,1,5000.0,0,0,演歌
☆盛岡☆氷川きよしコンサートツアー2019~20周年大感謝祭!!~7月20日(土)18:00~ペアチケット,2019-07-20,2019-06-12,38,0,1,15000,1,15000.0,0,0,演歌
森昌子還暦コンサート1枚6月25日和歌山市民会館夜の部プレミアムシート,2019-06-25,2019-06-12,13,0,1,4000,1,4000.0,0,0,演歌
氷川きよしコンサート,2019-06-16,2019-06-12,4,0,1,14000,1,14000.0,0,0,演歌
氷川きよしコンサート20周年大感謝祭6/14金・新潟テルサ16時公演前段4~6列内席良席チケット1枚,2019-06-14,2019-06-12,2,0,1,58000,1,58000.0,0,0,演歌
舟木一夫コンサート2019,2019-06-12,2019-06-12,0,0,1,4000,1,4000.0,0,0,演歌
ペア2枚セット★『共済推進大会神野美伽コンサート 7月5日(金) 17時30分開場 ロームシアター京都』★,2019-07-05,2019-06-12,23,0,1,2000,2,1000.0,0,0,演歌
神野美伽 コンサート 7月5日 ロームシアター京都 チケット,2019-07-05,2019-06-12,23,0,1,500,1,500.0,0,0,演歌
★★五木ひろし芸能生活55周年記念コンサート大阪公演6/21★★,2019-06-21,2019-06-12,9,0,1,5000,1,5000.0,0,0,演歌
島津亜矢コンサート2019 6/22 よこすか芸術劇場,2019-06-22,2019-06-12,10,0,1,5500,1,5500.0,0,0,演歌
三山ひろし コンサートチケット 仙台,2019-06-14,2019-06-12,2,0,1,12000,1,12000.0,0,0,演歌
♪舟木一夫 コンサート 2019フェスティバルホール7月22日月14時~または夜18時~♪新品,2019-07-22,2019-06-12,40,0,1,300,1,300.0,0,0,演歌
北島三郎コンサート2019歌と共に・・・ ペア入場招待券 令和1年6月18日(火) 夜の部 18時開演 神奈川県民ホール(横浜市中区山下町),2019-06-18,2019-06-12,6,0,1,2800,1,2800.0,0,0,演歌
川野夏美コンサート浅草公会堂9月8日(日)チケットS席一枚,2019-09-08,2019-06-12,88,0,1,3500,1,3500.0,0,0,演歌
山内恵介さんの山形公演のチケットです。,2019-06-16,2019-06-12,4,0,1,5400,1,5400.0,0,0,演歌
竹島宏 ~June Dream~ 京都劇場 6/23 15:45 連番ペアチケット,2019-06-23,2019-06-12,11,0,1,12000,1,12000.0,0,0,演歌
"山内恵介全国横断コンサートツアーjapan季節に抱かれて歌巡り、2019,8,8(木曜日)オリンパスホール八王子14時開演S席3階2列目15番16番",2019-06-12,2019-06-12,0,0,1,20000,1,20000.0,0,0,演歌
【非売品】福田こうへい6/6石川さゆり6/24コンサート予約券ロームシアター京都,2019-06-06,2019-06-12,-6,0,1,300,1,300.0,0,0,演歌
♪五木ひろし コンサート 2019梅田芸術劇場メインホール6月21日金14時~または夜18時~♪新品,2019-06-21,2019-06-12,9,0,1,300,1,300.0,0,0,演歌
五木ひろしコンサート大阪予約券3000円から,2019-06-14,2019-06-12,2,0,1,600,1,600.0,0,0,演歌
中澤卓也コンサート故郷から全国へ・追加公演・感謝を込めて特別バージョン宣伝用チラシ50枚セット,2019-06-13,2019-06-12,1,0,1,3000,50,60.0,0,0,演歌
♪♪福田こうへい♪♪コンサート2019~一所懸命~ロームシアター京都6/6,2019-06-06,2019-06-12,-6,0,1,500,1,500.0,0,0,演歌
