name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname,age
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,1,65000,1,65000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,0,69000,1,69000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,1,70000,1,70000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,1,80000,1,80000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,0,80000,1,80000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,0,88000,1,88000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,1,88888,1,88888.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,1,95000,1,95000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,1,98000,1,98000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,0,99999,1,99999.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,1,165000,1,165000.0,0,0,ジャニーズJr,22.3
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,2019-05-24,1,1,1,190000,1,190000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-24,1,1,0,15000,1,15000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-24,1,1,0,25000,1,25000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-24,1,1,0,28000,2,14000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-24,1,1,0,30000,2,15000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-24,1,1,0,30000,2,15000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,2019-05-24,1,1,0,30000,2,15000.0,0,0,ジャニーズJr,22.3
