name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,2000,1,2000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,2000,1,2000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,3500,1,3500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,3500,1,3500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,4000,1,4000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,4000,2,2000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,4000,1,4000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,4000,2,2000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,5000,2,2500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,0,10000,1,10000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,16000,1,16000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,0,16000,2,8000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,35000,1,35000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,3500,1,3500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,0,3500,1,3500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,5000,2,2500.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,5500,2,2750.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,6000,2,3000.0,0,0
映画 パラレルワールド・ラブストーリー 4大都市舞台挨拶,2019-06-08,2019-06-06,2,1,1,6500,1,6500.0,0,0
