name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname,age
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,37000,1,37000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,42000,2,21000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,42000,2,21000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,43000,2,21500.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,45000,2,22500.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,45000,2,22500.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,48000,2,24000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,50000,2,25000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,50000,1,50000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,50000,2,25000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,50000,2,25000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,51500,2,25750.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,1,55000,2,27500.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,55000,1,55000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,55000,1,55000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,1,55000,2,27500.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,60000,1,60000.0,0,0,ジャニーズJr,22.3
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,2019-05-26,0,1,0,63000,1,63000.0,0,0,ジャニーズJr,22.3
