name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname
氷川きよし日本武道館コンサート7/12夜 スタンド2階東R列 2枚,2019-07-12,2019-07-03,9,0,1,5000,2,2500.0,1,0,演歌
氷川きよし 20周年記念コンサート 7月12日 1階!!,2019-07-12,2019-07-03,9,0,1,8500,1,8500.0,1,0,演歌
氷川きよし デビュー20周年記念コンサート~龍翔鳳舞~ 7/12 (金) 昼の部 日本武道館 チケット1枚,2019-07-12,2019-07-03,9,0,1,8150,1,8150.0,1,0,演歌
※アリーナ前席ペアチケット※【氷川きよし デビュー20周年記念コンサート~龍翔鳳舞~】2019年7月11日 日本武道館 夜の部,2019-07-11,2019-07-03,8,0,1,20500,1,20500.0,1,0,演歌
氷川きよしコンサート7月12日 武道館夜の部,2019-07-12,2019-07-03,9,0,1,4500,1,4500.0,1,0,演歌
氷川きよし20周年記念コンサート 7月12日夜の部,2019-07-12,2019-07-03,9,0,1,24000,1,24000.0,1,0,演歌
氷川きよしデビュー20周年記念コンサート7月11日,2019-07-11,2019-07-03,8,0,1,8000,1,8000.0,1,0,演歌
氷川きよしデェビュー20周年記念コンサート7月12日昼の部チケット,2019-07-12,2019-07-03,9,0,1,23000,1,23000.0,1,0,演歌
市川由紀乃 特別公演 7/14(日) 大阪 新歌舞伎座 1階 5列 1枚,2019-07-14,2019-07-03,11,0,1,3320,1,3320.0,1,0,演歌
(即決送料無料)氷川きよし 7/11(木) デビュー20周年記念コンサート龍翔鳳舞~♪日本武道館 夜の部 1~2枚,2019-07-11,2019-07-03,8,0,1,9000,2,4500.0,1,0,演歌
氷川きよし7月12日 夜 日本武道館 2階2枚,2019-07-12,2019-07-03,9,0,1,13000,2,6500.0,1,0,演歌
氷川きよしデビュー20周年記念コンサート日本武道館7月12日(金)夜の部1枚,2019-07-12,2019-07-03,9,0,1,10000,1,10000.0,1,0,演歌
氷川きよし デビュー20周年記念コンサート 7月12日夜の部ペア,2019-07-12,2019-07-03,9,0,1,15000,1,15000.0,1,0,演歌
氷川きよしデビュー20周年記念コンサート,2019-07-05,2019-07-03,2,0,1,5000,1,5000.0,1,0,演歌
★島津亜矢スペシャルコンサートご招待券・7/27(土)・アクトシティ浜松(1枚),2019-07-27,2019-07-03,24,0,1,2000,1,2000.0,1,0,演歌
氷川きよしデビュー20周年記念コンサート,2019-07-05,2019-07-03,2,0,1,5000,1,5000.0,1,0,演歌
◎NHKみんなの広場 ふれあいホール 7月10日 吉木りさのタミウタ 入場整理券 女性名義◎,2019-07-10,2019-07-03,7,0,1,1980,1,1980.0,1,0,演歌
♪舟木一夫 コンサート 2019フェスティバルホール7月22日月14時~または夜18時~♪新品,2019-07-22,2019-07-03,19,0,1,300,1,300.0,1,0,演歌
大阪新歌舞伎座★市川由紀乃特別公演島倉千代子七回忌追善人生いろいろオンステージ特別割引,2019-07-07,2019-07-03,4,0,1,300,1,300.0,1,0,演歌
中澤卓也コンサート故郷から全国へ・追加公演・感謝を込めて特別バージョン宣伝用チラシ50枚セット,2019-07-04,2019-07-03,1,0,1,3000,50,60.0,1,0,演歌
